ASA [m^2/cm^3],NASA [m^2/cm^3],CellV [A^3],Df,Di,Dif,POAV [cm^3/g],POAVF,PONAV [cm^3/g],PONAVF,density [g/cm^3],total_SA_volumetric,total_SA_gravimetric,total_POV_volumetric,total_POV_gravimetric,CO2_uptake_16bar_mol_kg
2239.54,0.0,27037.8,5.99724,16.37538,16.37538,1.3368,0.6968,0.0,0.0,0.521247,2239.54,4296.504344,0.6968,1.3368,22.91256608
2232.39,0.0,8195.49,5.8011,10.18784,10.17435,0.736827,0.66352,0.0,0.0,0.90051,2232.39,2479.02855,0.66352,0.736827,15.38949347
656.265,16.3193,5401.18,4.11286,5.03837,5.03612,0.212588,0.23354,0.0203175,0.02232,1.09856,672.5843,612.2417528,0.25586,0.2329055,6.46152993
1939.84,0.0,6412.41,5.99994,7.59116,7.59116,0.555157,0.55332,0.0,0.0,0.996691,1939.84,1946.280241,0.55332,0.555157,10.56948119
1414.05,0.0,14393.2,26.1509,27.73699,27.73699,2.35581,0.83572,0.0,0.0,0.354749,1414.05,3986.057748,0.83572,2.35581,21.31137849
496.396,0.0,2900.95,4.00596,4.68166,4.68147,0.132766,0.20624,0.0,0.0,1.55341,496.396,319.5524684,0.20624,0.132766,2.182159701
0.0,215.941,1458.07,3.3887,4.90478,4.90478,0.0,0.0,0.0482958,0.13654,2.82716,215.941,76.38089107,0.13654,0.0482958,1.69006717
0.0,330.393,3086.57,3.35138,4.85913,4.70736,0.0,0.0,0.110029,0.1684,1.53051,330.393,215.8711802,0.1684,0.110029,3.527327098
642.895,0.0,3079.58,5.14701,6.92307,6.92307,0.141301,0.19572,0.0,0.0,1.38513,642.895,464.14055,0.19572,0.141301,3.144514432
2089.19,0.0,11537.0,6.59467,11.54376,10.64285,0.912485,0.64664,0.0,0.0,0.708658,2089.19,2948.093439,0.64664,0.912485,15.95205663
1464.71,0.0,4067.22,10.95208,11.66235,11.6607,0.522496,0.58708,0.0,0.0,1.12361,1464.71,1303.575084,0.58708,0.522496,11.75483894
0.0,211.596,1396.55,3.25481,4.77005,4.64812,0.0,0.0,0.113518,0.13872,1.22201,211.596,173.1540658,0.13872,0.113518,3.433481122
0.0,54.5839,421.063,2.65637,4.13453,4.13022,0.0,0.0,0.120717,0.1847,1.53002,54.5839,35.67528529,0.1847,0.120717,4.887720479
1133.3,424.336,7182.91,5.38602,15.93969,15.93969,0.286326,0.44388,0.100177,0.1553,1.55026,1557.636,1004.757912,0.59918,0.386503,9.830231347
1616.31,0.0,3112.06,5.28876,7.04459,6.99806,0.208029,0.46608,0.0,0.0,2.24046,1616.31,721.4188158,0.46608,0.208029,5.399855396
0.0,467.598,8738.75,3.28393,6.32785,4.81084,0.0,0.0,0.195121,0.21984,1.12669,467.598,415.0192156,0.21984,0.195121,5.35275803
1053.52,0.0,6778.93,4.62581,5.66684,5.62433,0.286428,0.3362,0.0,0.0,1.17377,1053.52,897.5523314,0.3362,0.286428,6.597906496
0.0,165.008,1547.19,2.68849,4.44401,4.42876,0.0,0.0,0.110966,0.14542,1.31049,165.008,125.913208,0.14542,0.110966,3.519294252
1293.85,0.0,14872.0,3.97085,13.71017,13.71017,0.339663,0.41824,0.0,0.0,1.23134,1293.85,1050.765832,0.41824,0.339663,7.655471694
0.0,217.183,3096.44,3.46938,4.18455,4.126,0.0,0.0,0.148406,0.18246,1.22946,217.183,176.649098,0.18246,0.148406,8.019755081
0.0,999.73,11940.3,3.2912,9.95042,9.95042,0.0,0.0,0.388404,0.34168,0.879702,999.73,1136.441659,0.34168,0.388404,9.399933091
1379.98,0.0,738.381,5.30597,5.75412,5.75185,0.497954,0.4483,0.0,0.0,0.900285,1379.98,1532.825716,0.4483,0.497954,12.46261238
1108.7,0.0,9230.83,9.26028,10.75813,10.75813,0.409147,0.41648,0.0,0.0,1.01792,1108.7,1089.181861,0.41648,0.409147,8.154875875
0.0,827.849,8516.61,3.67099,7.07208,6.8397,0.0,0.0,0.210363,0.27576,1.31088,827.849,631.5215733,0.27576,0.210363,4.43533877
0.0,550.655,2264.55,2.69402,5.15072,5.13044,0.0,0.0,0.342205,0.34836,1.01799,550.655,540.9237812,0.34836,0.342205,3.992440573
1246.98,0.0,5280.86,3.99073,5.98845,5.97686,0.400919,0.41316,0.0,0.0,1.03053,1246.98,1210.037553,0.41316,0.400919,10.38097061
0.0,444.284,1598.65,2.57022,5.21835,5.21835,0.0,0.0,0.147493,0.21194,1.43695,444.284,309.1854275,0.21194,0.147493,2.822748327
1242.15,0.0,3350.82,8.01604,8.32687,8.32687,0.340904,0.4276,0.0,0.0,1.25431,1242.15,990.3054269,0.4276,0.340904,7.612620883
1152.12,0.0,3506.4,4.56825,5.44132,5.41816,0.285453,0.3197,0.0,0.0,1.11997,1152.12,1028.706126,0.3197,0.285453,7.265572701
2663.03,0.0,22649.6,5.24933,11.33302,11.33302,1.26837,0.70786,0.0,0.0,0.558087,2663.03,4771.711221,0.70786,1.26837,23.15463089
1243.65,0.0,3585.95,5.68671,7.29901,7.29887,0.155782,0.4236,0.0,0.0,2.71918,1243.65,457.3621459,0.4236,0.155782,3.197575385
902.329,0.0,1680.92,3.81053,4.41097,4.41097,0.285322,0.35364,0.0,0.0,1.23944,902.329,728.0134577,0.35364,0.285322,5.468816215
0.0,159.543,525.197,3.25892,4.08097,4.06963,0.0,0.0,0.210672,0.26482,1.25703,159.543,126.9205986,0.26482,0.210672,6.966831956
0.0,852.414,2306.75,3.5666,5.07264,5.05989,0.0,0.0,0.289077,0.42958,1.48604,852.414,573.6144384,0.42958,0.289077,5.967499269
1719.72,0.0,19779.9,5.55883,8.84838,8.83355,0.551275,0.48826,0.0,0.0,0.885692,1719.72,1941.66821,0.48826,0.551275,12.23276354
1655.7,0.0376195,16933.9,7.50788,8.35741,8.32473,0.396807,0.49254,0.0,0.0,1.24126,1655.73762,1333.916842,0.49254,0.396807,8.443146541
2315.33,0.0,4536.84,4.24913,6.54289,6.41069,0.521902,0.61606,0.0,0.0,1.18041,2315.33,1961.462543,0.61606,0.521902,8.752498568
1997.21,0.0,53354.7,10.60987,16.88394,16.88394,1.73299,0.77432,0.0,0.0,0.446812,1997.21,4469.911283,0.77432,1.73299,25.23789168
1489.31,0.0,3880.18,10.59979,11.41407,11.41389,0.490853,0.58888,0.0,0.0,1.19971,1489.31,1241.39167,0.58888,0.490853,10.97587756
0.0,1014.14,18098.3,3.48006,8.93435,8.93366,0.0,0.0,0.361267,0.3423,0.947498,1014.14,1070.334713,0.3423,0.361267,10.23060068
2390.24,0.0,3700.36,5.43231,6.88401,6.88401,0.667802,0.62062,0.0,0.0,0.929347,2390.24,2571.956438,0.62062,0.667802,14.0477765
0.0,152.759,3871.63,2.40322,4.35747,4.35747,0.0,0.0,0.0751611,0.0973,1.29455,152.759,118.0016222,0.0973,0.0751611,2.657083733
1485.65,0.0,2318.71,7.91059,8.35756,8.35756,0.522403,0.4906,0.0,0.0,0.939122,1485.65,1581.956338,0.4906,0.522403,12.23030284
1375.83,0.0,3421.55,5.239,5.90493,5.89411,0.186454,0.4192,0.0,0.0,2.24827,1375.83,611.950522,0.4192,0.186454,3.506264548
993.761,0.0,3632.37,4.81167,6.11189,6.0651,0.221471,0.35244,0.0,0.0,1.59136,993.761,624.472778,0.35244,0.221471,5.061776212
0.0,321.535,7214.56,2.4011,5.5829,5.58284,0.0,0.0,0.151613,0.18822,1.24145,321.535,258.999557,0.18822,0.151613,2.902175835
1455.99,0.0,1547.1,5.48184,6.02005,6.00129,0.505027,0.47792,0.0,0.0,0.946326,1455.99,1538.571275,0.47792,0.505027,12.42608033
1740.73,0.0,2679.09,5.24744,6.57194,6.52017,0.480512,0.5027,0.0,0.0,1.04618,1740.73,1663.891491,0.5027,0.480512,9.980378188
0.0,988.733,6446.09,2.67025,13.52669,13.52669,0.0,0.0,0.413177,0.3827,0.926237,988.733,1067.473012,0.3827,0.413177,10.0655489
298.197,21.0678,11017.6,5.68051,6.04963,6.04963,0.0507808,0.08218,0.00782288,0.01266,1.61833,319.2648,197.2804063,0.09484,0.05860368,2.757013695
2019.0,0.0,11788.1,5.80016,11.6475,11.64729,0.893498,0.6564,0.0,0.0,0.734641,2019.0,2748.281133,0.6564,0.893498,18.01981205
479.174,0.0,1941.56,4.51832,6.32934,6.29239,0.116975,0.17714,0.0,0.0,1.51434,479.174,316.4243169,0.17714,0.116975,3.414385139
0.0,860.865,4575.53,3.70327,5.23023,5.22427,0.0,0.0,0.267517,0.40084,1.49837,860.865,574.5343273,0.40084,0.267517,5.562340859
1333.38,20.1628,6066.12,5.20665,6.15746,6.13872,0.570679,0.42626,0.0312477,0.02334,0.746935,1353.5428,1812.129302,0.4496,0.6019267,13.58277934
913.446,0.0,11871.1,4.4136,4.79937,4.79679,0.275434,0.29116,0.0,0.0,1.0571,913.446,864.1055718,0.29116,0.275434,7.124364271
1897.08,0.0,25182.1,6.8566,12.38417,12.3754,0.694836,0.62756,0.0,0.0,0.903178,1897.08,2100.449745,0.62756,0.694836,13.94166277
1064.17,4.0302,2507.98,3.93225,5.91307,5.91307,0.383072,0.36292,0.0111253,0.01054,0.947393,1068.2002,1127.515403,0.37346,0.3941973,10.35910515
0.0,96.5629,4974.78,3.38148,4.50692,4.50092,0.0,0.0,0.0356976,0.06254,1.75194,96.5629,55.11769809,0.06254,0.0356976,1.960414002
1391.25,0.0,7367.63,4.17052,10.48256,10.46235,0.374969,0.46138,0.0,0.0,1.23045,1391.25,1130.683896,0.46138,0.374969,10.04202937
2175.22,1.17049,2453.04,4.46761,5.64072,5.621,0.571459,0.60524,0.0,0.0,1.05911,2176.39049,2054.923936,0.60524,0.571459,8.426732408
586.407,12.3377,372.279,3.74704,5.56832,5.56832,0.404066,0.39448,0.0808582,0.07894,0.976277,598.7447,613.2938705,0.47342,0.4849242,11.28415305
1054.4,2.52592,3112.61,5.00118,7.04018,6.73681,0.290293,0.3248,0.0,0.0,1.11887,1056.92592,944.6369283,0.3248,0.290293,6.942380612
1151.48,0.0,587.217,4.19849,4.88485,4.88485,0.312883,0.36754,0.0,0.0,1.17469,1151.48,980.2415957,0.36754,0.312883,6.3638474
2343.03,0.0,5957.39,6.85181,9.50075,9.50075,1.84882,0.7749,0.0,0.0,0.419132,2343.03,5590.195929,0.7749,1.84882,31.34050238
0.0,192.719,1831.29,3.55017,4.19377,4.10153,0.0,0.0,0.112576,0.16192,1.43831,192.719,133.9898909,0.16192,0.112576,5.292159105
1071.44,0.0,2969.34,4.1656,5.96918,5.96918,0.350733,0.36178,0.0,0.0,1.0315,1071.44,1038.72031,0.36178,0.350733,5.625439183
961.336,0.0,7245.23,3.95895,5.38689,5.38689,0.139296,0.30888,0.0,0.0,2.21744,961.336,433.5341655,0.30888,0.139296,4.805680081
2452.87,0.0,5213.21,8.17399,9.60031,9.60031,1.39738,0.7348,0.0,0.0,0.525842,2452.87,4664.65212,0.7348,1.39738,24.36021925
0.0,279.041,1409.73,2.58962,4.58851,4.12659,0.0,0.0,0.113263,0.15964,1.40946,279.041,197.9772395,0.15964,0.113263,2.600015074
957.975,2.12887,6284.04,3.91645,4.99022,4.98963,0.242937,0.33734,0.00211726,0.00294,1.38859,960.10387,691.4235808,0.34028,0.24505426,5.652856072
0.0,4.25538,513.366,2.90303,3.79357,3.79357,0.0,0.0,0.0,0.0,1.85676,4.25538,2.291830931,0.0,0.0,6.528950759
0.0,22.9968,1964.87,3.36573,3.98128,3.89185,0.0,0.0,0.0101153,0.01642,1.62328,22.9968,14.16687201,0.01642,0.0101153,3.965120235
0.0,764.613,2744.74,3.30533,7.1997,7.1962,0.0,0.0,0.26433,0.3005,1.13684,764.613,672.5774955,0.3005,0.26433,4.993485502
0.0,77.8544,1442.42,2.4209,4.31047,4.31047,0.0,0.0,0.0334346,0.0656,1.96204,77.8544,39.68033271,0.0656,0.0334346,2.718279219
1467.26,0.0,3098.95,4.38111,6.44243,6.43204,0.459814,0.44916,0.0,0.0,0.976829,1467.26,1502.064333,0.44916,0.459814,10.65459511
0.0,268.461,7059.31,3.62145,5.7329,5.72476,0.0,0.0,0.0695327,0.10156,1.46061,268.461,183.8006039,0.10156,0.0695327,2.285948929
1441.56,0.0,14513.1,13.20205,15.8929,15.79897,0.916504,0.62236,0.0,0.0,0.679059,1441.56,2122.878866,0.62236,0.916504,14.15123088
0.0,369.13,5651.6,2.76061,5.03723,5.01256,0.0,0.0,0.207646,0.23814,1.14685,369.13,321.8642368,0.23814,0.207646,6.09053346
787.309,0.0,3876.73,3.89522,4.62845,4.6169,0.269055,0.31616,0.0,0.0,1.17508,787.309,670.0045954,0.31616,0.269055,6.793538396
1622.87,0.0,16430.2,5.56329,10.27364,10.24469,0.381235,0.48764,0.0,0.0,1.27911,1622.87,1268.749365,0.48764,0.381235,6.96523291
1677.64,0.0,8966.74,4.66596,8.11285,8.11285,0.439696,0.47404,0.0,0.0,1.07811,1677.64,1556.093534,0.47404,0.439696,9.933202032
2326.87,0.0,49807.6,8.0633,15.68052,15.63997,1.57737,0.7466,0.0,0.0,0.473321,2326.87,4916.050629,0.7466,1.57737,24.42172494
0.0,217.336,6340.96,2.51784,5.2665,5.24522,0.0,0.0,0.0328002,0.09616,2.93169,217.336,74.13334971,0.09616,0.0328002,1.018179545
0.0,644.139,6125.6,3.67908,4.85942,4.85942,0.0,0.0,0.157632,0.29308,1.85926,644.139,346.4491249,0.29308,0.157632,3.810189358
895.422,0.0,4623.43,5.12409,6.24947,6.24249,0.201031,0.26264,0.0,0.0,1.30647,895.422,685.3750947,0.26264,0.201031,5.313422575
1815.5,0.0,8580.6,6.18953,7.62791,7.62791,0.750829,0.5022,0.0,0.0,0.66886,1815.5,2714.319888,0.5022,0.750829,17.98438668
1351.53,0.0,8050.27,9.51593,10.23983,10.22611,0.371027,0.4805,0.0,0.0,1.29505,1351.53,1043.612216,0.4805,0.371027,8.613812071
470.507,11.1139,2738.51,3.88697,4.64383,4.63782,0.0828852,0.18324,0.00513849,0.01136,2.21077,481.6209,217.8521058,0.1946,0.08802369,3.239178748
1734.22,0.0,7568.15,7.27261,10.2361,10.14502,0.847757,0.58708,0.0,0.0,0.69251,1734.22,2504.252646,0.58708,0.847757,16.26681262
695.0,0.0,1174.25,5.41792,5.90162,5.90162,0.135359,0.23854,0.0,0.0,1.76228,695.0,394.3754681,0.23854,0.135359,3.361857041
1571.79,0.0,17141.5,7.45425,8.13608,8.13237,0.368888,0.45234,0.0,0.0,1.22623,1571.79,1281.806839,0.45234,0.368888,8.154854718
662.175,0.0,3682.53,5.85474,7.33038,7.1866,0.130691,0.20586,0.0,0.0,1.57516,662.175,420.3858656,0.20586,0.130691,2.638134081
1890.99,0.0,4487.09,6.61787,13.11018,13.11018,0.74833,0.67004,0.0,0.0,0.895381,1890.99,2111.93894,0.67004,0.74833,14.37840156
1333.17,0.0,3120.89,6.68696,7.80785,7.80785,0.467748,0.42652,0.0,0.0,0.911859,1333.17,1462.035249,0.42652,0.467748,9.894404937
0.0,327.889,1588.51,3.36486,4.56325,4.5467,0.0,0.0,0.11748,0.18698,1.59158,327.889,206.0147778,0.18698,0.11748,3.080402951
1422.33,0.0,6381.89,4.68827,6.48524,6.48524,0.122198,0.3917,0.0,0.0,3.20545,1422.33,443.7224103,0.3917,0.122198,3.541365379
0.0,83.1599,1892.58,2.90837,4.00641,3.89874,0.0,0.0,0.0604778,0.10954,1.81124,83.1599,45.91324176,0.10954,0.0604778,3.912645664
1805.85,88.3396,8357.91,6.61419,10.79495,10.65383,0.723905,0.59758,0.051242,0.0423,0.825495,1894.1896,2294.610628,0.63988,0.775147,15.40819993
1783.7,106.77,4149.51,6.26863,10.02209,9.82831,0.709198,0.57566,0.0680296,0.05522,0.811705,1890.47,2329.011156,0.63088,0.7772276,16.38419202
1444.83,0.0,28646.7,14.56862,19.86541,19.86541,3.20058,0.87912,0.0,0.0,0.274675,1444.83,5260.143806,0.87912,3.20058,22.52420676
0.0,216.911,12555.0,3.57141,4.40246,4.39113,0.0,0.0,0.0781869,0.09496,1.21453,216.911,178.5966588,0.09496,0.0781869,4.025284935
0.0,47.4954,658.944,2.75639,3.89915,3.89915,0.0,0.0,0.0413865,0.1118,2.70136,47.4954,17.58203275,0.1118,0.0413865,1.73874253
0.0,679.056,7982.37,2.54695,6.07687,6.07687,0.0,0.0,0.186962,0.28564,1.5278,679.056,444.4665532,0.28564,0.186962,8.077087076
0.0,244.012,1325.68,3.18674,4.64776,4.48578,0.0,0.0,0.0812766,0.16366,2.01362,244.012,121.180759,0.16366,0.0812766,3.494583092
1465.8,0.0,4069.14,10.87887,11.61446,11.61282,0.52228,0.58656,0.0,0.0,1.12308,1465.8,1305.160808,0.58656,0.52228,11.89231142
1198.18,21.578,6818.49,4.94176,5.64031,5.6321,0.278171,0.34856,0.00719849,0.00902,1.25304,1219.758,973.4389964,0.35758,0.28536949,7.951902311
724.44,0.0,1333.31,4.65491,5.38914,5.38091,0.193914,0.27228,0.0,0.0,1.40413,724.44,515.9351342,0.27228,0.193914,3.576200151
935.487,0.0,3946.66,3.97595,6.03525,5.98504,0.316717,0.34922,0.0,0.0,1.10262,935.487,848.4219405,0.34922,0.316717,6.794968021
0.0,193.747,1880.61,2.86879,4.83603,4.81583,0.0,0.0,0.0955695,0.15948,1.66873,193.747,116.1044627,0.15948,0.0955695,3.694665373
2112.01,0.0,11988.3,6.49016,12.63938,12.62405,1.01627,0.68864,0.0,0.0,0.677616,2112.01,3116.824278,0.68864,1.01627,19.38144074
0.0,2.40904,1561.07,2.95905,3.85223,3.61217,0.0,0.0,0.0,0.0,1.23872,2.40904,1.94478171,0.0,0.0,3.211769114
1815.95,0.0,1818.13,4.61623,5.47631,5.47631,0.485365,0.5249,0.0,0.0,1.08146,1815.95,1679.165203,0.5249,0.485365,12.40513346
0.0,16.3623,1754.8,2.94299,3.96956,3.96779,0.0,0.0,0.0184568,0.04938,2.67544,16.3623,6.11574171,0.04938,0.0184568,2.464579051
0.0,75.9803,2198.92,3.26763,4.09177,4.07647,0.0,0.0,0.0854575,0.12676,1.48331,75.9803,51.22347992,0.12676,0.0854575,4.047029953
997.058,0.0,2369.44,5.87073,6.27741,6.27741,0.22182,0.329,0.0,0.0,1.48318,997.058,672.2434229,0.329,0.22182,5.268604327
1001.22,3.16089,5013.03,3.9227,5.87047,5.87047,0.365337,0.34632,0.0,0.0,0.947947,1004.38089,1059.532748,0.34632,0.365337,10.42684634
0.0,318.556,3377.17,3.03513,4.8185,4.73512,0.0,0.0,0.0906389,0.20254,2.23458,318.556,142.5574381,0.20254,0.0906389,3.280110257
2756.32,0.0,22745.2,5.82104,10.92239,10.1736,1.3571,0.72918,0.0,0.0,0.537309,2756.32,5129.860099,0.72918,1.3571,23.92899904
494.214,0.0,2782.18,3.80654,5.28786,5.2803,0.121543,0.1788,0.0,0.0,1.47108,494.214,335.9531773,0.1788,0.121543,3.222967968
0.0,52.0149,1113.87,3.03382,4.09843,4.09843,0.0,0.0,0.0444809,0.0631,1.41859,52.0149,36.66661967,0.0631,0.0444809,2.382225742
313.804,0.0,1387.49,3.90831,4.44036,4.43859,0.0641353,0.1443,0.0,0.0,2.24993,313.804,139.4727836,0.1443,0.0641353,1.30384345
0.0,1224.09,2461.71,3.1317,11.42301,11.42301,0.0,0.0,0.519138,0.47818,0.921103,1224.09,1328.939326,0.47818,0.519138,8.413915494
1369.69,0.0,1544.28,6.57314,6.93182,6.93182,0.299163,0.4756,0.0,0.0,1.58977,1369.69,861.5648805,0.4756,0.299163,6.483806505
1156.26,0.0,6906.69,4.65074,5.66299,5.65798,0.273343,0.35708,0.0,0.0,1.30634,1156.26,885.1141357,0.35708,0.273343,6.300576604
1752.28,0.0,29566.9,11.00764,15.75075,15.73754,2.13944,0.77234,0.0,0.0,0.361001,1752.28,4853.947773,0.77234,2.13944,24.21042449
0.0,77.1881,798.6,2.42814,4.3561,4.3561,0.0,0.0,0.0611264,0.0866,1.41674,77.1881,54.48289736,0.0866,0.0611264,1.851251663
0.0,86.797,2783.2,2.55446,4.22963,4.21972,0.0,0.0,0.0203509,0.05718,2.80971,86.797,30.89180022,0.05718,0.0203509,0.864989349
1353.61,0.0,28935.6,7.7526,12.16156,11.87507,0.50656,0.44168,0.0,0.0,0.87192,1353.61,1552.447472,0.44168,0.50656,10.4096807
906.467,0.0,1224.12,3.90326,6.09533,6.09533,0.244284,0.34346,0.0,0.0,1.40599,906.467,644.7179567,0.34346,0.244284,5.426437724
0.0,59.8784,3375.59,2.59819,4.01632,4.00607,0.0,0.0,0.0428355,0.06064,1.41565,59.8784,42.29746053,0.06064,0.0428355,2.756477171
1604.85,0.0,32262.0,12.35732,13.08518,13.03987,0.845222,0.66572,0.0,0.0,0.787627,1604.85,2037.576162,0.66572,0.845222,16.35915894
1235.9,0.0,4757.88,5.2805,6.90717,6.90717,0.273108,0.39158,0.0,0.0,1.43379,1235.9,861.9811827,0.39158,0.273108,8.566929501
2028.61,0.0,5650.63,9.49767,11.24994,11.24883,1.35647,0.75216,0.0,0.0,0.554498,2028.61,3658.462249,0.75216,1.35647,23.28102582
0.0,249.816,1516.75,3.08533,4.34401,4.22396,0.0,0.0,0.158262,0.2249,1.42106,249.816,175.7955329,0.2249,0.158262,5.730214379
0.0,91.4111,4423.38,2.43151,4.37373,4.37373,0.0,0.0,0.046588,0.07636,1.63905,91.4111,55.77078186,0.07636,0.046588,2.759489957
0.0,47.9877,1723.34,3.06016,3.98232,3.97183,0.0,0.0,0.0497337,0.07588,1.52573,47.9877,31.45228841,0.07588,0.0497337,5.710672655
1452.72,0.0,4040.59,10.84114,11.21149,11.20988,0.51156,0.57858,0.0,0.0,1.13101,1452.72,1284.444877,0.57858,0.51156,11.70536075
0.0,103.114,2840.81,3.10309,4.05433,3.94052,0.0,0.0,0.0592507,0.07284,1.22935,103.114,83.87684549,0.07284,0.0592507,5.636763234
1770.74,0.0,7602.14,4.09783,9.48211,9.48211,0.51731,0.57034,0.0,0.0,1.10251,1770.74,1606.098811,0.57034,0.51731,13.88811377
0.0,5.71071,1207.08,2.93079,3.82163,3.80757,0.0,0.0,0.0113424,0.02372,2.09127,5.71071,2.730737781,0.02372,0.0113424,3.729272314
1491.07,0.0,12628.6,7.98484,8.96483,8.95338,0.450152,0.4848,0.0,0.0,1.07697,1491.07,1384.504675,0.4848,0.450152,10.05503947
0.0,215.659,2422.67,3.27288,4.37317,4.28606,0.0,0.0,0.125779,0.15886,1.26301,215.659,170.7500336,0.15886,0.125779,5.078658957
2341.48,0.0,2015.08,5.60013,6.91936,6.91936,0.649032,0.68654,0.0,0.0,1.05779,2341.48,2213.558457,0.68654,0.649032,7.590282226
1580.73,0.0,4516.15,5.22417,5.68466,5.68466,0.378928,0.46962,0.0,0.0,1.23934,1580.73,1275.461133,0.46962,0.378928,8.433617127
1377.69,0.0,2508.04,5.71785,7.73482,7.72321,0.425301,0.41656,0.0,0.0,0.979448,1377.69,1406.598411,0.41656,0.425301,9.712100479
0.0,848.317,1512.82,3.26538,5.77964,5.77964,0.0,0.0,0.509025,0.49208,0.966711,848.317,877.529065,0.49208,0.509025,3.989859774
0.0,1226.94,3556.83,2.71801,8.78801,8.60772,0.0,0.0,0.466708,0.43304,0.927862,1226.94,1322.33026,0.43304,0.466708,10.88451959
0.0,177.167,17975.7,3.42755,5.84706,5.78872,0.0,0.0,0.0394486,0.06056,1.53516,177.167,115.4062117,0.06056,0.0394486,1.175809184
0.0,733.181,3712.32,3.68593,5.11588,5.09821,0.0,0.0,0.24805,0.3144,1.26749,733.181,578.451112,0.3144,0.24805,6.034479612
190.926,125.71,7130.55,4.03616,4.67624,4.54961,0.056303,0.06748,0.0473753,0.05678,1.19852,316.636,264.1891666,0.12426,0.1036783,3.639971622
576.881,0.0,4488.75,3.88604,5.43906,5.43797,0.197614,0.25304,0.0,0.0,1.28048,576.881,450.5193365,0.25304,0.197614,4.311764253
1464.14,0.0,2851.57,7.20173,9.5586,9.50846,0.573156,0.4953,0.0,0.0,0.864162,1464.14,1694.288802,0.4953,0.573156,11.25603901
0.0,825.435,1729.72,3.487,4.72876,4.72876,0.0,0.0,0.243433,0.34924,1.43464,825.435,575.3603692,0.34924,0.243433,5.684460417
1558.8,10.3642,5837.16,5.22128,7.77112,7.77112,0.433246,0.4439,0.0134883,0.01382,1.02459,1569.1642,1531.504504,0.45772,0.4467343,9.775565543
1044.77,0.0,1827.07,4.39548,5.98081,5.98081,0.307037,0.3617,0.0,0.0,1.17803,1044.77,886.878942,0.3617,0.307037,5.661168238
1578.32,0.0,4755.64,8.06777,8.57419,8.57419,0.44533,0.43556,0.0,0.0,0.978062,1578.32,1613.721829,0.43556,0.44533,8.454262093
0.0,10.679,1127.8,2.95907,3.89004,3.88208,0.0,0.0,0.0372016,0.04878,1.31123,10.679,8.144261495,0.04878,0.0372016,3.985063018
2307.96,0.0,19366.9,6.40889,9.10111,9.10064,1.17645,0.68196,0.0,0.0,0.579676,2307.96,3981.465508,0.68196,1.17645,24.17045449
692.173,0.0,3558.59,4.39635,4.69319,4.67513,0.103359,0.24482,0.0,0.0,2.36864,692.173,292.2238078,0.24482,0.103359,2.397669576
1334.0,0.0,3090.57,4.35345,9.36738,9.36738,0.387544,0.46588,0.0,0.0,1.20213,1334.0,1109.696955,0.46588,0.387544,7.347407358
0.0,506.723,1494.98,3.22682,5.15965,5.15642,0.0,0.0,0.140272,0.20766,1.48041,506.723,342.285583,0.20766,0.140272,2.964475895
0.0,631.282,1137.17,2.65259,4.51725,4.48348,0.0,0.0,0.209451,0.30656,1.46364,631.282,431.3096117,0.30656,0.209451,5.499852251
0.0,423.287,4143.08,3.15558,5.80097,5.80097,0.0,0.0,0.124289,0.1944,1.5641,423.287,270.6265584,0.1944,0.124289,6.999501411
2450.71,0.0,3760.43,5.90394,6.37918,6.37918,0.722429,0.58102,0.0,0.0,0.804259,2450.71,3047.165155,0.58102,0.722429,14.95470117
0.0,853.22,5721.07,3.65933,5.43724,5.43724,0.0,0.0,0.241149,0.29458,1.22157,853.22,698.4618155,0.29458,0.241149,7.911588306
0.0,309.259,2459.82,3.68277,4.29925,4.29768,0.0,0.0,0.0843637,0.2049,2.42877,309.259,127.33153,0.2049,0.0843637,3.242395049
0.0,15.3041,1841.16,2.49845,4.03148,4.03148,0.0,0.0,0.0341966,0.06246,1.8265,15.3041,8.378921434,0.06246,0.0341966,3.602826926
873.183,0.0,1509.9,4.14319,4.67913,4.67313,0.157432,0.265,0.0,0.0,1.68326,873.183,518.7451731,0.265,0.157432,4.533206726
1423.57,0.0,2992.34,6.68644,6.89356,6.89356,0.45044,0.46406,0.0,0.0,1.03024,1423.57,1381.784827,0.46406,0.45044,8.737012846
0.0,38.5038,1008.98,2.69591,3.92683,3.92683,0.0,0.0,0.0269638,0.06302,2.3372,38.5038,16.47432826,0.06302,0.0269638,1.017737089
699.887,0.0,5432.64,4.49569,5.90641,5.8829,0.194878,0.22602,0.0,0.0,1.1598,699.887,603.454906,0.22602,0.194878,4.429280398
0.0,164.395,1804.25,2.54975,4.51085,4.51085,0.0,0.0,0.0796306,0.10842,1.36154,164.395,120.741954,0.10842,0.0796306,1.395242139
982.097,0.0,2634.79,4.64149,5.57902,5.57902,0.245536,0.3178,0.0,0.0,1.29431,982.097,758.780354,0.3178,0.245536,4.658461403
1311.87,0.0,2165.86,4.11586,5.40379,5.39113,0.353353,0.42712,0.0,0.0,1.20876,1311.87,1085.302293,0.42712,0.353353,7.220364873
1076.08,0.0,3756.28,4.91636,6.60456,6.60456,0.245686,0.37768,0.0,0.0,1.53725,1076.08,700.0032526,0.37768,0.245686,5.782024846
